is_toxic	comment
Toxic	Si bien es cierto que ese nombre suena a marca comercial y/o parque temático, tal apelativo lo haría familiar y entrañable para nuestros visitantes extranjeros, que son quienes realmente importan en nuestra cochina y cruda realidad
Neutral	Peter Falk era judío de origen húngaro, pero físicamente daba el tipo para un personaje italoamericano: no muy alto, de cabello negro, rasgos algo toscos y apariencia varonil
Neutral	Y es que hace un momento hablaba de una extraña actualidad porque sí… por un lado en la actualidad tenemos referentes como Caitlyn Jenner 🤶 que haría estremecer a los medios de comunicación en el 2015 al asumir su identidad como mujer transexual a sus más de 60 años y con el peso ser una figura pública como la marca Kardashians 📸 hoy representaría y sin embargo tuvo una transición bastante elegante diría yo ante los ojos del mundo 📺 y por otro lado tenemos a una Ángela Ponce 💃🏻 que dio voz y visibilidad a todas las mujeres trans en un concurso de belleza💅🏻, que si bien no comparto que existan estos concursos que estereotipan los estándares de belleza, al final el mensaje se envió 💌 y llegó a todo el mundo, claramente ella ganó y por mucho pese a no llevarse el primer lugar , ya que a la fecha casi nadie recuerda el nombre de la ganadora del supuesto certamen en 2018 que califica de algún modo lo que se puede considerar bello de una mujer
Neutral	De la histeria se sigue que es apenas posible desprenderla, para su consideración aislada, de su trabazón con las neurosis sexuales
Toxic	Los boliguayos no saben hablar, solo balbucean su idioma de llamas
Toxic	Es decir, vendedores de humo y recitadores de palabras vacuas, correspondientemente coreados y jaleados por personas interesadas o directamente por personas torpes con déficit de atención (léase la mayoría votante) y sin la menor capacidad crítica y menos autocrítica
Toxic	Guardia civil, CNP, CNI, parlamento, jueces, instituciones del Estado y medios de comunicación son todos CÓMPLICES de la agenda de EUGENESIA y de depopulación mundial llevada a cabo por el “gobierno” secreto mundial y sus instrumentos: Corporaciones armamentisticas, químicas FARMACÉUTICAS, lobby bancario, industrias petrolíferas; además de la mafia pedófila y de tráfico de niños y personas que viene llevando a cabo desde décadas atrás la empresa más criminal de la historia conocida: La Iglesia Católica-apostólico-romana, a cuyo frente organizan estrategias todavía de peor índole los Jesuítas con su ejército mercenario Blackwater
Neutral	El problema, una vez más, es que los artistas invitados no atienden la inclusión y la diversidad de los Latinxs
Neutral	Nosotros siempre estábamos en la sección de “Juden lager”, o sea sólo de judíos
Neutral	Las brasileras (en general) me parecieron mas buena onda, menos histericas y mas desacomplejadas(?
Toxic	Incluso la demente chica falsifico una nota por 2 millones de dólares con la firma de su supuesto padre
Toxic	Azucena es una maruja psicópata que, harta de su marido Felipe y locamente enamorada de Pablo, su amante, decide eliminar a su marido de la ecuación y poner en marcha
Neutral	o el que más e impacta: “Esas no me representan” -dice la señora desde su casa de vacaciones en Aca viendo el mar, mientras le sirven de comer tres mujeres, esas que hemos olvidado-
Toxic	¡Que mar tan tenaz! No se cansa de golpear la playa; y al fin su tenacidad triunfará cuando se haya tragado estos continentes donde vive la raza Aria, y la humanidad de la Luz habitará, una isla del Sur del Pacífico, y al fin todos los Bodhisattvas nos absorberemos totalmente dentro del Intimo para entrar en esa dicha inefable del Nirvana
Neutral	El precio de la menstruación: las publicidades abandonan la sangre azul y se la empieza a pensar como parte de la economía familiar
Toxic	no hay mujeres frígidas sino hombres inexpertos
Benign	Un combate contra la pobreza que se proponga cambiar la realidad de vida de los minusválidos y sus familias en forma permanente deberá visualizar todas estas dimensiones.
Toxic	Por eso, todo el mundo PPSOE; nacionalistas o no, se comportan de la misma manera en esas autonomías, se trata de trincar, subnormales, es que no entendeís nada? ahí está chacón, un propagandista que vive del pesebre del PSE
Toxic	El vicepresidente colombiano, Germán Vargas Lleras, afirmó este viernes que la legislación del país no permite entregar casas gratis a extranjeros y aseguró que no quiso ofender al pueblo venezolano al afirmar el pasado miércoles que la vivienda social no era “para los venecos”
Benign	en serio, en serio ,me sorprende siempre e visto con ternura y con mucho cariño al pueblo judio ,muy a menudo lloro al recordar el holocausto perpetrado por los nazis , claro soy gentil y a veces he sentido el rechazo de mucha gente porque pienso asi y mejor me guardo todo porque se que el desprecio estupido e inumano que gente de mente estrecha siente hacia este pueblo tan sufrido ,y me alegra tanto que ese sinsabor tan traumatico que les acontecio no los haya destruido
Toxic	Antonio, SUBNORMAL PROFUNDO, abre los ojos de una jodida vez
Toxic	Además, después de lo de los pandilleros en Gran Torino, miedo me da el doblaje que van a hacer del jefe de la mafia chino mariposón
Toxic	Que comics y autores no lees? Es verdad, lo mío se pasa de ecléctico, ya es casi esquizofrénico
Neutral	En 2013, cuando Amazon centró por primera vez su atención en República Checa, se enfrentaba a una serie de huelgas por lxs empleadxs de los centros de distribución alemanes
Neutral	Así que, Epumer, cacique inefable, magnánimo y fuerte que puede tu mano, pétrea y acérrima, llevar muerte al inicuo invasor como caricias suaves y ardientes en el lecho marital, sepa tu mente blanca y despierta diferenciar al mal del bien como la noche del día, que yo un simple y miserable indio también sé, sino también al tonto que comete torpezas por falta de razón del ladino que las hace con la inteligencia que el universo le dio; para poder calibrar la pena que no abata al débil ni permita tregua al marrullero
Neutral	Además, como tengo complejo de subintelectual, me he leído el libro y en este caso uso el verbo leer correctamente ya que usé mis ojitos y mi preciada vista para realizar esta tarea
Toxic	que coño dejar de joder a la gente con vuestras tonterías legalidad ante todo aunque mole ser independentista acordarse de los pujol y demás ladrones corruptos desgraciados que los an llevado ala ruina total que bonito es que la gente salga a partirse la cara y los subnormales metidos en su casa riéndose de vosotros despertar y que se vallas a una isla desierta en medio del pacifico y hay que plocamen la república 
Toxic	Tu, sucio chulo ignorante y prepotente que eres solo un delincuente y todo te vale para imponer tu repugnante miseria mental al Pueblo Noble de Catalunya, cansado de las acciones de violencia de los sucios fascistas como tu
Toxic	Lo dicho: un país de políticos chorizos todos y aun por encima ¡¡subnormales!! Yo he disfrutado de esta ilegalidad, pero no voy a beatificarla, politizarla o utilizarla para insultar
Toxic	Cuando fui a Europa sentí que podía haber un Dios distinto a ese del que hablan los tipos barbudos, reaccionarios, paletos
Toxic	Baja la excitación cuando tu pareja ya no es esa veinteañera de senos turgentes y culo prieto
Toxic	Felicitaciones al gobierno, eso es muy bueno q los sigan persiguiendo sin tregua. pero tambien se tiene que perseguir a la clase politica corrupta que todavia esta presente en las instituciones del estado y que son y han sido los causantes de tanto resentido social en nuestro pais . las maquinarias politicas todas son tan igual o tal vez peor que la misma guerrilla,y tambie hacen un gran daño al pais.
Toxic	Fíjate si son subnormales, que se creen que con poner una banderita en el balcón ya son más españoles que nadie
Benign	Ya basta de tanta discriminación y odio hacia los venecos, son nuestros hermanos latinoamericanos, que han venido a buscar una oportunidad y una esperanza, tenemos que acogerlos y ayudarlos, no rechazarlos y humillarlos
Neutral	Yo creo que soy una persona bastaaaaaaaaaaaaante tranquila… o sea, me tomo mi tiempo para todo jajajajaja, pero puedo entrar en histeria cuando tengo un plazo para acabar algo y veo que yo todavía quiero hacer mucho más de lo que me da tiempo jajajaja
Neutral	Las reglas que no han entrado en vigor para cuando Biden asuma el 20 de enero podrían ser retrasadas y eventualmente rescindidas, de acuerdo con tres expertos en regulaciones gubernamentales
Neutral	Veronica esta histerica porque daniel no llega; veronica dice a mateo que tiene que hacer desaparecer los uniformes del taller de rocio; daniel dice que neecsita saber la verdad!!
Toxic	¿Nos habla de "el" obsesivo, de "la" histérica, "el" psicótico, "el" inconsciente, todo en singular?
Benign	No se puede destacar ninguna canción, es un todo pleno de actitud, de talento, de épica bien entendida, de unas guitarras gloriosas, de unas melodías complejas y por momentos abrumadoras y de la mejor voz del puto Brett Anderson desde el mismísimo Dog Man Star
Toxic	Wacho, los tucumanos son unos chorros, te afanan hasta el DNI
Neutral	De pelos largos y enrulados, barba, jeen y un saco de motivos jujeños
Neutral	Las primeras esculturas de la Judensau del principio del siglo XIII han formado una imagen negativa de los judíos, pero no era su intención burlarse del Judaísmo: Los judíos servían como ejemplo moral para todos los pecadores
Toxic	El primer caso del que tengo conocimiento fue el de Marie Heurtin, una niña sordociega que además parecía demente porque tenía ataques de furia descontrolada
Toxic	le encantaba coger con tipos mayores aunque dijera que lo hacía solo por la nota
Neutral	Cuando llegan los platos con las chuletacas, no puede uno decir nada … la boca está a rebosar de saliva ,Jjjjjji
Toxic	siempre parecerán hombres que se visten de mujer
Neutral	La generación Milenio y Nativa están expresando menor preocupación por el virus, es la generación Baby Boomer la que indica que le tomará más tiempo sentirse segura de que el brote está bajo control
Neutral	Cuando tu pareja esté lista, no tienes por qué introducir tu lengua en su ano, con solo pasar la lengua (no la pongas dura) por la zona externa será suficiente, ya que esta área tiene muchas terminaciones nerviosas, como hemos comentado
Toxic	El decir que el Parlamento catalán declarará la independencia o que el señor Junqueras se asomará al balcón de la Generalitat y proclamará el estado de Catalunya, que duda cabe que es una amenaza de saltarse la ley y todo lo que sería saltarse la ley sería convertir a Catalunya en una republica bananera
